,Unnamed: 0.1,Unnamed: 0,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score,roberta_similarity_score,normalized_roberta_score,xlnet_similarity_score,normalized_xlnet_score,universal_similarity_score,normalized_universal_score
95,95,95,1.4,#NAME?,5,5,5,0.060028672,0.939971328,0.923402088,0.481374949,0.544830652,0.994917659,0.941890874,0.999819074,0.786668321,0.923819609,0.796668485,0.974882983,0.937141801,0.418235689,0.274822757
96,96,96,1.4,main,5,5,5,0.161395669,0.838604331,0.794055561,0.494061768,0.555965192,0.969755032,0.65419311,0.999807842,0.773423574,0.93527733,0.827250053,0.755510484,0.38813711,0.745877683,0.683232941
97,97,97,1.4,They begin to execute at the funcion main().,5,5,5,0.041076303,0.958923698,0.947585731,0.574924111,0.626933727,0.990775911,0.894536059,0.99988426,0.863529688,0.982525666,0.953359615,0.895166563,0.737642371,0.712224364,0.641283623
98,98,98,1.4,The main method.,5,5,5,0.028926194,0.971073806,0.963089538,0.651628792,0.694253305,0.993988301,0.931265029,0.999957251,0.949594212,0.987959301,0.967862418,0.878053345,0.694814592,0.843294322,0.804664101
99,99,99,1.4,At the root,0,5,2.5,0.086470366,0.913529635,0.889661903,0.25665614,0.347607025,0.995182948,0.944924067,0.999954572,0.946434821,0.954462608,0.878457084,0.90067701,0.751432893,0.704970479,0.632241556
100,100,100,1.4,In the main() function.,5,5,5,0.040759027,0.959240973,0.947990581,0.79011488,0.815795104,0.994652649,0.938860871,0.999958127,0.950627302,0.995576115,0.9881923,0.905170392,0.762678094,0.981889367,0.977424702
101,101,101,1.4,C++ programs begin execution at main.,5,5,5,0.062269628,0.937730372,0.920542579,0.496552974,0.558151589,0.989346262,0.87819012,0.999764428,0.722233643,0.960543012,0.894686165,0.790787242,0.476421219,0.738535166,0.674080393
102,102,102,1.4,In the Main function..?,5,5,5,0.044065416,0.955934584,0.943771556,0.596611798,0.645967844,0.994008526,0.931496272,0.999886404,0.866057123,0.991213248,0.976547461,0.926507812,0.81607742,0.981889367,0.977424702
103,103,103,1.4,"At the ""main()"" function",5,5,5,0.078844428,0.921155572,0.899392768,0.523801744,0.582066371,0.99181077,0.906368155,0.999919758,0.905385537,1,1,1,1,1,0.999999851
104,104,104,1.4,The main function.,5,5,5,0.010952532,0.989047468,0.986024327,0.925686598,0.934779119,0.993988301,0.931265029,0.999959472,0.952213133,0.986860719,0.964930215,0.925271448,0.812983278,0.934347391,0.918162985
105,105,105,1.4,The function main,5,5,5,0.035595,0.964405,0.954579994,0.745000005,0.776200202,0.990707101,0.89374932,0.999902002,0.884448952,0.990611988,0.97494265,0.925799571,0.814304966,0.934347391,0.918162985
106,106,106,1.4,"After loading the required include statements and libraries, the main method begins the execution.",5,5,5,0.044585764,0.955414236,0.94310758,0.418837249,0.489944673,0.986214574,0.842383856,0.999899639,0.881662717,0.927733427,0.807114777,0.904553943,0.76113536,0.727499068,0.660323748
107,107,107,1.4,main function,5,5,5,0.088592708,0.911407292,0.886953747,0.693437874,0.73094689,0.985027065,0.828806432,0.999898087,0.879833428,0.976221107,0.936532246,0.897383297,0.743190001,0.905438185,0.882127268
108,108,108,1.4,main,5,5,5,0.161395669,0.838604331,0.794055561,0.494061768,0.555965192,0.969755032,0.65419311,0.999807842,0.773423574,0.93527733,0.827250053,0.755510484,0.38813711,0.745877683,0.683232941
109,109,109,1.4,C++ programs begin execution at the main function.,5,5,5,0.036995351,0.963004649,0.952793114,0.66868192,0.709219919,0.991698415,0.905083542,0.999793426,0.756425578,0.997872201,0.994320735,0.908472519,0.770942043,0.856787503,0.821483533
110,110,110,1.4,At main,5,5,5,0.07584548,0.92415452,0.903219492,0.64429909,0.687820419,0.983362975,0.809779997,0.999915146,0.899946968,0.957823436,0.887427401,0.903881017,0.759451286,0.909348905,0.887002033
111,111,111,1.4,they beging to excute at main,5,5,5,0.064349055,0.935650945,0.917889184,0.357176542,0.435828382,0.987882367,0.861452621,0.99986766,0.843956086,0.982095188,0.952210635,0.87432245,0.685477602,0.798577368,0.748923812
112,112,112,1.4,at the main function  int main() {},5,5,5,0.066480696,0.933519304,0.915169163,0.580518186,0.631843346,0.98971176,0.88236905,0.999940161,0.929442707,0.962800642,0.900711959,0.600417806,0,0.880931556,0.851579423
113,113,113,1.4,C++ programs begin execution at the main function.,5,5,5,0.036995351,0.963004649,0.952793114,0.66868192,0.709219919,0.991698415,0.905083542,0.999793426,0.756425578,0.997872201,0.994320735,0.908472519,0.770942043,0.856787503,0.821483533
114,114,114,1.4,"in the ""main"" function",5,5,5,0.080240607,0.919759393,0.897611212,0.455883324,0.522458022,0.994440421,0.936434364,0.999897208,0.878796118,0.976221107,0.936532246,0.897383297,0.743190001,0.905438185,0.882127268
115,115,115,1.4,Within the main function,5,5,5,0.033020914,0.966979086,0.957864585,0.653330386,0.695746702,0.999070622,0.989373923,0.999956331,0.948509605,0.993359867,0.982276958,0.908472519,0.770942043,0.947838187,0.934979445
116,116,116,1.5,Variable can be a integer or a string in a program.,1,3,2,0.025501072,0.974498928,0.967460068,0.229905665,0.32412957,0.993090098,0.920995394,0.999949918,0.940947605,0.962644522,0.900295262,0.911936316,0.77961059,0.619252086,0.525392418
117,117,117,1.5,"In programming, a structure that holds data and is uniquely named by the programmer. It holds the data assigned to it until a new value is assigned or the program is finished. ",4,5,4.5,0.020717323,0.979282677,0.973564238,0.247859776,0.339886929,0.991171494,0.899058971,0.999936994,0.925709294,0.898467841,0.729002603,0.928314209,0.820598135,0.743808985,0.68065428
118,118,118,1.5,A variable is a location in memory where a value can be stored.,5,5,5,0.012466192,0.987533808,0.984092863,0.783521175,0.810008164,0.997424999,0.970558641,0.999983066,0.980033373,0.987672172,0.967096048,0.95515788,0.887777482,0.965662718,0.957197964
119,119,119,1.5," Variable is a location in the computer's memory, in which a value can be stored and later can retrieve that value.",5,5,5,0.012162864,0.987837136,0.984479917,0.71622318,0.750944329,0.993803004,0.929146427,0.999980822,0.97738658,0.96442907,0.905058362,0.918799004,0.796785249,0.868427515,0.835992966
120,120,120,1.5,"A variable is a location in the computer's memory where a value can be stored for use by a program. Each variable has a name, a value, a type and a size.",5,5,5,0.014519691,0.985480309,0.981472553,0.671415389,0.711618938,0.995184353,0.944940127,0.99996903,0.963482799,0.936197987,0.82970736,0.941638988,0.853944913,0.903808713,0.880096109
121,121,121,1.5,A named object that can hold a numerical or letter value,2,5,3.5,0.025025845,0.974974155,0.968066469,0.402501166,0.47560737,0.998070386,0.977937689,0.999965873,0.959760743,0.974504599,0.93195075,0.939252952,0.847973586,0.782755494,0.729201632
122,122,122,1.5,"It's a sybol or name for a value/number. Example: 'a_used_number' can stand for any given number, and the programmer can refer to that number by using the variable name.",3,5,4,0.026005328,0.973994672,0.966816627,0.292293817,0.3788843,0.993319019,0.923612772,0.999941809,0.931385783,0.906793158,0.751223535,0.920362926,0.800699142,0.73383069,0.668216201
123,123,123,1.5,A variable is a location in the computers memory where a value can be stored for use by a program,5,5,5,0.016582668,0.983417332,0.97884015,0.626581967,0.672271052,0.997495772,0.971367817,0.999972249,0.967278392,0.974758589,0.932628669,0.946147807,0.865228747,0.905212641,0.881846124
124,124,124,1.5,#NAME?,3,5,4,0.036128402,0.963871598,0.953899361,0.612101793,0.659562581,0.998593111,0.983914291,0.999936102,0.924656517,0.923819609,0.796668485,0.974882983,0.937141801,0.418235689,0.274822757
125,125,125,1.5,a block of memory that holds a specific type of data,5,5,5,0.033363342,0.966636658,0.957427638,0.302713692,0.388029264,0.994991995,0.942740799,0.999972506,0.967581231,0.975510813,0.934636415,0.933159782,0.832724733,0.744220018,0.681166639
126,126,126,1.5,It is a location in the computer's memory where it can be stored for use by a program.,5,5,5,0.018115819,0.981884182,0.976883815,0.546101272,0.601637469,0.996344721,0.958207242,0.999965588,0.959424187,0.973259569,0.928627666,0.941817014,0.854390444,0.825327873,0.782268679
127,127,127,1.5,A location in memory where value can be stored.,5,5,5,0.014464498,0.985535502,0.981542982,0.846884608,0.865618846,0.998289971,0.980448327,0.99997949,0.975816837,0.987672172,0.967096048,0.95515788,0.887777482,0.965662718,0.957197964
128,128,128,1.5,a value/word that can assume any of a set of values,3,3,3,0.042954624,0.957045376,0.945188951,0.239197314,0.332284351,0.995295165,0.946207101,0.999933085,0.921100216,0.966468773,0.910502492,0.922536741,0.806139362,0.67949599,0.600487261
129,129,129,1.5,A pointer to a location in memory.,3,5,4,0.025174737,0.974825263,0.967876479,0.636582136,0.681047663,0.9957092,0.950940992,0.999950365,0.941475133,0.973836168,0.930166654,0.932829602,0.83189842,0.884693921,0.856269261
130,130,130,1.5,"A variable is the memory address for a specific type of stored data, or from a mathematical perspective, a symbol representing a fixed definition with changing values.",5,5,5,0.021272838,0.978727162,0.972855389,0.410932124,0.483006769,0.989080405,0.875150436,0.999965311,0.959098292,0.942285964,0.845956654,0.940436808,0.850936321,0.813151717,0.767090935
131,131,131,1.5,A variable is a value that is subject to change in a computer's memory that can be used by programs.  Programs can change the value of the variable and recall it later or act on it directly.,5,5,5,0.015440047,0.984559953,0.980298159,0.453596503,0.520451002,0.996050127,0.954838986,0.999946052,0.936389095,0.939073905,0.837383413,0.93009888,0.825064477,0.830806315,0.789097631
132,132,132,1.5,a symbol that stands in for a value that may or may not change depending on the program.,3,5,4,0.022131085,0.977868915,0.971760246,0.303268611,0.388516287,0.995937853,0.953555296,0.999943565,0.933456932,0.959723555,0.892498969,0.924322063,0.810607334,0.717259705,0.647560243
133,133,133,1.5,"a placeholder to hold information used in the program... for example: int can hold: 1, 2, 3, 4, 68, 72, 256, etc. float can hold: 1.54, 55.55, 1.24, 5.657, 8.8123, et. char can hold: A, B, C, D, E, F, !, 4, 5, 6, P, etc. ",4,5,4.5,0.055642486,0.944357514,0.928998959,0.230519936,0.324668682,0.980069422,0.772123037,0.999943053,0.932853464,0.892151968,0.712145036,0.922598287,0.806293388,0.685021162,0.607374463
134,134,134,1.5,a stored value used by the program,4,5,4.5,0.040673316,0.959326685,0.948099951,0.387372553,0.462329799,0.994311624,0.934961755,0.99994555,0.935797443,0.979230448,0.944564416,0.902636728,0.756337311,0.801609516,0.752703426
135,135,135,1.5,"A way to store different values into the program, such as numbers, words, letters, etc.",4,5,4.5,0.039754331,0.960245669,0.949272595,0.319238275,0.402532003,0.993074274,0.920814466,0.999952401,0.943875311,0.961743067,0.897889207,0.936066506,0.839999142,0.748982668,0.687103346
136,136,136,1.5,An object with a location in memory where value can be stored,2,5,3.5,0.022175312,0.977824688,0.971703812,0.707728267,0.7434888,0.996873232,0.964249993,0.999973445,0.968688781,0.97365442,0.929681554,0.941925139,0.854661039,0.93968904,0.924821423
137,137,137,1.5,location in memory where a value can be stored,5,5,5,0.023475528,0.976524472,0.970044708,0.739905715,0.771729218,0.996302868,0.957728716,0.999975607,0.971237543,0.970766364,0.921973104,0.922867561,0.806967277,0.91263479,0.891097933
138,138,138,1.5,a variable is an object where data is stored.,2,5,3.5,0.032606244,0.967393756,0.958393712,0.339746237,0.42053074,0.994708367,0.939497928,0.999970283,0.964960483,0.947247654,0.859199798,0.600431446,3.41E-05,0.717094123,0.647353843
139,139,139,1.5,Location in memory where a value can be stored.,5,5,5,0.014464498,0.985535502,0.981542982,0.791657627,0.817149091,0.996700567,0.962275817,0.999983587,0.980647256,0.976043349,0.936057796,0.906509917,0.766030408,0.91263479,0.891097933
140,140,140,1.5,it is a location in memory where value can be stored,5,5,5,0.021308124,0.978691876,0.972810363,0.695088685,0.732395718,0.996134099,0.955799089,0.999975223,0.970785548,0.970766364,0.921973104,0.922867561,0.806967277,0.91263479,0.891097933
141,141,141,1.5,A variable is the location in a computer's memory where a value can be stored for use by a program.,5,5,5,0.014182568,0.985817432,0.98190273,0.692892373,0.730468133,0.997489247,0.971293215,0.999980557,0.977074526,0.974758589,0.932628669,0.946147807,0.865228747,0.905212641,0.881846124
142,142,142,1.5,A variable is a location in a computers memory where a value can be stored   for use by a program.,5,5,5,0.013601482,0.986398518,0.982644209,0.698169649,0.735099714,0.997462836,0.970991241,0.999975633,0.971269092,0.974758589,0.932628669,0.946147807,0.865228747,0.905212641,0.881846124
143,143,143,1.5,a location in memory where data can be stored and retrieved,5,5,5,0.034369409,0.965630591,0.956143875,0.536661565,0.593352746,0.997029228,0.96603357,0.999963637,0.957123525,0.971115739,0.922905613,0.931637577,0.828915242,0.817136109,0.772057534
144,144,144,1.5,"Is a method or identifier I would say,  we use to bind a data object to memory location; which is then stored in a location that can be accessed when and manipulated later when the variable name is called. ",5,5,5,0.017260015,0.982739985,0.97797584,0.424265474,0.494708734,0.988983313,0.874040328,0.999967345,0.961495935,0.937338915,0.832752587,0.929912652,0.82459842,0.811243951,0.764712879
145,145,145,1.6,"They can be declared right before they are used, but it is a good practice to declare them at the beginning of the program and label what they are food.",1,3,2,0.033484161,0.966515839,0.957273471,0.334452599,0.415884798,0.992837069,0.918102373,0.999954115,0.945896226,0.961279096,0.896650832,0.980608395,0.951470297,0.715936422,0.645910753
146,146,146,1.6,In the Function main() before using the variable.,1,5,3,0.024815798,0.975184202,0.968334494,0.547637641,0.602985858,0.988512773,0.868660394,0.999843099,0.814995778,0.945398088,0.85426316,0.955314322,0.888168996,0.822494507,0.778736849
